Address,arithmetic,clean,reentrancy,time_manipulation,TOD,"('PUSH1',)","('MSTORE',)","('CALLDATASIZE',)","('COMPARASION',)","('PUSH2',)","('JUMPI',)","('CALLDATALOAD',)","('PUSH',)","('SWAP',)","('ARITHMETIC_OP',)","('PUSH4',)","('LOGIC_OP',)","('DUP',)","('EQ',)","('JUMPDEST',)","('REVERT',)","('CALLVALUE',)","('ISZERO',)","('POP',)","('JUMP',)","('MLOAD',)","('RETURN',)","('STOP',)","('SLOAD',)","('SHA3',)","('CONSTANT2',)","('SSTORE',)","('LOG',)","('CONSTANT1',)","('CALL',)","('RETURNDATASIZE',)","('RETURNDATACOPY',)","('INVALID',)","('SELFBALANCE',)","('LOG0',)","('SHR',)","('SAR',)","('DELEGATECALL',)","('CODESIZE',)","('GASPRICE',)","('CALLCODE',)","('BALANCE',)","('CALLDATACOPY',)","('SHL',)","('EXTCODESIZE',)","('GAS',)","('CODECOPY',)","('STATICCALL',)","('SELFDESTRUCT',)","('CREATE2',)","('BYTE',)","('PUSH3',)","('MSTORE8',)","('EXTCODECOPY',)","('CHAINID',)","('MSIZE',)","('GETPC',)","('SIGNEXTEND',)","('CREATE',)","('EXTCODEHASH',)"
TOD_29,,,,,1,2437,526,59,112,1001,464,114,576,1794,1467,150,720,2836,165,715,298,109,467,1133,270,365,15,97,245,139,109,82,12,11,63,134,66,23,1,,2,,1,,1,,,,18,2,5,1,3,,,,,1,,,,,2,,
TOD_3,,,,,1,1618,243,46,79,766,360,57,333,1211,1016,103,462,1946,133,553,239,91,542,790,196,283,15,77,197,64,70,66,9,1,55,111,55,20,,,,,,,,,,1,,3,2,,,,,,,,,,,,,,
TOD_30,,,,,1,2060,302,50,135,924,446,80,367,1623,1383,108,560,2642,144,675,293,95,725,1098,230,352,13,108,255,59,72,99,14,5,58,133,62,46,,,,,,1,,,,6,1,7,8,,5,,,,2,2,1,,,,,2,
TOD_31,,,,,1,1974,300,63,101,943,455,81,374,1504,1255,123,519,2435,169,695,296,117,657,991,243,357,24,94,224,75,79,77,10,2,65,131,66,28,,,,,,,1,,,1,,3,2,,,,1,1,,,,,1,,,,
TOD_32,,,,,1,1467,257,41,81,661,306,52,295,1100,876,92,402,1750,112,490,198,74,470,705,187,239,13,63,157,78,65,55,11,7,42,84,42,27,,,,1,,,2,,,2,,,,1,,,,,,,,,,,1,,
TOD_33,,,,,1,595,107,17,39,265,130,22,102,434,368,38,147,728,42,194,76,31,135,290,74,102,9,22,67,30,23,22,4,,16,32,16,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,
TOD_34,,,,,1,837,115,22,50,411,198,23,150,590,510,55,225,978,67,298,129,47,309,393,102,138,10,38,115,30,40,32,3,4,28,56,28,11,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,
TOD_35,,,,,1,1857,325,55,84,843,391,69,366,1382,1140,111,468,2227,148,622,263,99,625,917,232,325,19,106,200,78,76,65,8,,59,118,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOD_37,,,,,1,1221,167,33,71,643,309,34,260,835,727,99,348,1426,112,465,195,70,292,599,173,200,8,64,162,44,80,52,6,2,44,92,44,29,,,2,1,,,,,,1,4,4,5,,1,,,,,,,,,,2,1,2
TOD_38,,,,,1,2366,350,66,124,1160,543,75,436,1715,1532,142,623,2948,196,850,354,131,855,1223,306,462,16,115,265,65,92,90,12,,81,168,84,72,,,,,,3,,1,,3,,4,2,2,2,,1,8,1,6,1,,,,2,,1
TOD_39,,,,,1,2213,333,69,113,1114,518,74,421,1604,1413,138,564,2757,192,814,347,127,811,1145,296,430,15,135,249,64,89,84,13,2,79,164,81,50,,,1,1,1,,,,,3,,3,2,,3,,,,,2,1,,1,1,,,3
TOD_40,,,,,1,1268,173,33,89,640,312,33,220,836,741,87,317,1398,119,461,180,69,290,552,163,210,8,67,169,46,57,55,9,1,41,82,41,30,,,1,,,,,,1,,,,,,,1,,,,,,,,,1,,
TOD_42,,,,,1,2724,400,75,186,1379,668,85,463,1925,1632,197,682,3248,226,1000,399,166,673,1321,376,470,37,127,350,105,108,110,8,6,90,180,90,23,,,2,,,,,,,,,,,,,,1,,1,,,1,,,2,,
TOD_43,,,,,1,1758,276,50,101,840,395,61,373,1300,1081,127,511,2082,138,599,251,97,417,834,224,295,18,83,208,77,83,71,12,2,57,115,57,11,,,2,,,,,,,1,2,2,2,,,,,,,,,,,,1,,
TOD_44,,,,,1,595,107,17,38,265,130,22,102,433,367,39,148,727,42,194,76,31,135,290,73,102,9,23,67,30,24,22,4,,16,32,16,4,,,1,,,,,,,,,,,,,,,,,,1,,,,,,
TOD_46,,,,,1,1089,148,34,70,560,269,36,186,784,656,80,262,1283,101,405,171,66,259,532,151,187,8,60,134,40,47,47,3,2,37,74,37,13,,,1,,,,,,3,,,,,,,,,,,,,,,1,1,,1
TOD_47,,,,,1,1245,161,37,91,685,323,45,230,934,786,89,331,1631,109,493,213,74,322,661,185,230,7,67,147,39,46,52,8,,44,88,44,2,,,1,,,,,,,10,,,,,,,,,,,,,,,,,
TOD_48,,,,,1,1399,195,39,106,747,347,49,234,1092,916,91,360,1890,111,537,218,76,347,757,210,260,7,69,159,52,47,63,8,,45,90,45,8,,,1,,,,,,,17,,,,,,,1,1,,,,,,,,,
TOD_51,,,,,1,1621,245,48,79,766,360,58,335,1211,1017,103,463,1946,133,553,239,91,542,790,195,283,15,81,197,63,70,66,9,,55,111,55,10,,,,,,,,2,,1,,2,2,1,,,,,,,,,,,,,
TOD_52,,,,,1,1649,253,50,77,781,364,61,312,1230,986,103,433,1977,139,582,242,94,561,823,220,284,17,84,184,71,65,64,9,2,54,109,54,20,1,,,,,,,,1,,,,,1,,,,,,,,1,,,,,
TOD_53,,,,,1,941,160,26,59,412,204,35,170,677,565,55,241,1144,65,304,129,46,227,464,109,149,12,35,110,45,38,36,5,,27,54,27,12,,,1,,1,,,,,1,1,1,2,,,,,,,,,,,,1,,
TOD_54,,,,,1,1973,274,60,140,1028,496,74,383,1488,1193,154,530,2431,172,750,313,114,496,995,281,339,17,112,237,72,86,73,12,2,66,139,68,38,1,,3,,1,,,,3,1,3,3,3,,2,,1,1,,,,,4,,,,1
TOD_55,,,,,1,2350,365,71,152,1149,546,89,422,1770,1440,166,622,2880,183,833,340,128,594,1177,314,390,29,110,274,96,96,88,11,2,74,148,76,27,,,3,,,,,,,2,2,2,2,,1,,,,1,,,,1,,,,
TOD_56,,,,,1,2178,327,57,135,1138,515,71,404,1668,1285,198,587,2609,183,819,312,127,501,1077,338,383,37,111,290,81,92,94,14,5,66,133,66,29,,,5,1,,1,,,,1,7,2,2,,,1,1,,,,,,,,,1,
TOD_57,,,,,1,1518,245,37,52,778,375,38,437,1052,967,90,467,1854,174,555,267,90,576,747,179,294,2,90,182,40,140,46,3,1,67,134,67,29,,,,,,,,,21,,1,,,,,1,1,,,,,,,,,,
TOD_58,,,,,1,1070,171,30,63,482,235,39,220,809,668,54,304,1272,83,355,140,54,351,509,123,170,11,44,131,49,49,45,7,,30,61,30,13,,,,,,,,,,2,,,,,,,,1,,,,,,,,,
TOD_59,,,,,1,1637,274,51,98,815,390,59,348,1192,1052,117,426,2069,146,580,254,95,421,838,208,312,13,82,188,41,70,59,9,1,57,115,57,22,,2,2,,,,1,1,1,2,3,3,3,2,2,,,,1,1,,,1,,1,,
TOD_6,,,,,1,1652,254,51,78,783,364,61,312,1226,987,103,433,1980,140,582,242,93,561,823,221,284,17,93,184,71,65,64,9,,54,108,54,9,,,,,,,,,,,,,1,,,,,,,,,,,,,,
TOD_60,,,,,1,2670,606,38,190,855,420,58,495,1584,1576,128,645,2475,132,617,192,66,385,841,215,340,18,46,226,226,56,78,5,,36,81,38,95,,,1,,,,,,1,6,5,5,6,,3,,,,2,1,,,2,,,,
TOD_61,,,,,1,2060,301,50,134,924,447,80,368,1621,1382,107,561,2640,145,675,293,94,725,1098,230,351,13,101,255,60,72,98,16,2,57,133,62,32,,,,,,,,,,6,,7,8,,5,,,,1,,,,,,,,
TOD_62,,,,,1,2714,404,88,159,1370,627,111,534,2076,1587,203,734,3250,224,997,408,151,960,1346,401,442,28,130,311,121,123,105,14,,90,180,91,29,,,,,1,,,,1,1,,1,,,,,,1,,,1,,,,,,
TOD_63,,,,,1,3458,813,51,224,1496,598,55,452,2001,2439,182,595,4001,196,1048,289,109,900,1536,450,687,17,92,471,74,82,169,2,11,64,128,64,77,,,,,,4,,,1,,,,,4,,,,,11,,,,,,,,
TOD_64,,,,,1,1402,254,32,66,606,271,56,277,992,909,207,574,1551,121,388,157,52,249,572,130,171,4,51,167,74,42,59,6,2,34,68,34,13,,,1,,,,1,,2,,,,,6,,,,,,,,,,,,,
TOD_65,,,,,1,1068,190,31,63,516,239,38,203,793,672,77,268,1311,85,370,145,57,345,528,148,192,11,46,113,49,46,36,5,5,33,66,33,18,,,1,,,,2,,,,1,1,,4,,,,,,,,,,,,,
TOD_66,,,,,1,2192,335,65,111,1056,478,78,476,1699,1292,146,649,2567,182,764,318,116,758,1048,287,349,20,115,264,99,97,86,22,1,66,130,65,37,,,1,1,,,1,,,2,,,,,,,1,,,,,,1,,,,1
TOD_67,,,,,1,1467,257,41,79,661,306,52,295,1096,878,93,402,1752,112,490,198,74,472,704,186,239,13,63,157,78,67,56,10,,42,84,42,22,,,,,,1,1,1,,2,,,,,,,,,,,,1,1,,,1,1
TOD_68,,,,,1,963,159,24,61,430,210,30,197,693,609,61,217,1178,71,306,147,45,230,486,103,161,7,42,116,25,38,39,5,3,28,63,30,15,,,1,,,,,,,1,3,3,3,6,2,1,,,1,,,,1,,2,,
TOD_69,,,,,1,1082,174,30,63,490,238,38,225,816,686,55,310,1298,86,360,141,55,355,516,125,176,10,45,133,49,50,45,7,1,31,62,31,13,,,,,,,,,1,2,,,,1,1,,,,,,,,,,,,
TOD_7,,,,,1,941,160,26,59,412,204,35,170,678,567,56,241,1144,65,304,129,46,227,464,109,149,12,34,110,45,38,35,5,,27,54,27,7,,,1,,,,,,,1,1,1,2,,1,,,,,,,,,,,,
TOD_70,,,,,1,3782,757,87,254,1708,794,137,778,2799,2456,232,992,5078,243,1235,499,158,831,2004,481,672,28,145,335,147,139,110,25,15,90,192,95,26,,,2,,,,11,,,41,12,10,8,29,5,,,,6,,,,,,2,2,1
TOD_71,,,,,1,737,117,18,41,347,168,23,158,513,449,50,193,896,62,250,114,37,173,383,91,141,4,33,80,19,28,25,3,,24,55,26,14,1,,2,1,,,,,,1,4,3,4,1,2,,,1,,1,,,1,,,,
TOD_72,,,,,1,1661,293,48,96,767,362,58,311,1217,1028,116,427,2010,125,555,222,90,382,803,214,291,16,77,182,80,68,64,10,,52,104,52,25,,,2,,,,,,,1,,,,,,,1,,,,,,,1,,,1
TOD_73,,,,,1,1222,167,35,74,645,311,35,261,844,732,98,349,1438,112,467,197,70,294,603,173,200,10,75,158,44,79,51,6,4,43,92,44,32,,,3,,,,,,,,4,4,4,,1,,,,,,,,,,,,
TOD_74,,,,,1,1851,289,54,115,912,428,68,344,1352,1143,127,463,2242,152,662,269,102,442,915,253,324,19,89,217,72,78,68,6,10,59,118,60,40,,,2,,,,2,,1,2,,,,6,,,,,,,,,,,4,,
TOD_75,,,,,1,2437,526,59,112,1001,464,114,573,1797,1464,151,720,2839,165,715,298,110,467,1133,270,365,14,96,245,139,109,83,13,12,63,134,66,20,1,,2,,,,1,,,,17,2,5,1,3,,,,,1,,,,,2,,1
TOD_76,,,,,1,2060,302,52,138,925,447,80,368,1620,1382,107,560,2641,146,675,293,95,725,1098,231,351,13,101,256,59,72,97,17,3,57,133,62,45,,,1,,,,,,,6,,8,9,,5,,,,2,,,1,,1,,,
TOD_77,,,,,1,1467,257,41,80,661,306,52,296,1096,877,92,402,1752,112,490,199,74,470,704,186,239,13,62,157,78,66,55,10,,42,84,43,34,,,,,,2,,,,2,,,,,1,,,,,,,2,,,,,
TOD_78,,,,,1,595,108,17,38,266,130,22,103,433,367,38,147,727,42,194,76,31,135,290,73,102,9,22,67,30,24,22,4,,16,32,16,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,
TOD_79,,,,,1,837,115,22,50,411,198,23,150,589,509,55,228,977,67,298,129,47,309,393,102,139,10,38,115,30,40,32,3,4,28,56,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1
TOD_8,,,,,1,1976,275,61,141,1030,496,74,386,1485,1194,157,530,2426,172,749,313,114,497,994,280,338,17,99,237,72,89,73,10,,66,139,68,17,1,,2,,,,,,2,1,4,3,3,,2,,,,,,,,,,2,,
TOD_80,,,,,1,1857,325,55,84,843,391,69,365,1382,1140,112,468,2228,148,622,263,99,625,917,232,324,19,108,200,77,77,65,8,2,60,119,59,23,,,,,,,,,,,,,1,,,,,,1,,1,,1,,1,,
TOD_81,,,,,1,1225,168,34,72,643,309,34,262,837,726,98,350,1422,112,465,195,70,292,598,173,200,8,67,162,44,82,50,5,3,43,92,44,18,,,2,,,,,,,,4,4,4,,1,,,1,,,,,,,3,,1
TOD_82,,,,,1,2364,351,67,126,1161,542,73,436,1713,1530,141,624,2947,196,850,354,130,855,1223,305,462,17,162,264,64,90,89,12,2,81,168,84,39,,,,1,,3,,,,3,1,3,2,2,2,,,10,,6,,,1,,,,
TOD_83,,,,,1,2215,335,68,113,1115,517,75,419,1599,1412,140,565,2755,193,814,347,127,811,1146,296,430,15,114,249,64,89,84,15,1,79,164,82,24,,,,,,1,,,,3,,3,3,,2,1,,,1,,1,2,1,2,,,
TOD_84,,,,,1,1268,173,33,88,640,312,33,218,839,740,87,318,1400,119,461,181,69,290,552,163,211,8,64,169,46,57,55,10,,41,82,41,36,,,1,,,,1,,1,,1,,,,,1,,,,,,,,,,,1
TOD_85,,,,,1,2723,400,75,186,1379,668,85,463,1924,1628,197,681,3247,226,1000,398,166,673,1321,376,470,37,124,350,105,106,110,7,5,90,180,90,20,,1,2,,,,,,,,,,1,,,,,,1,,1,,,,,,
TOD_86,,,,,1,1759,276,50,101,840,396,61,371,1304,1082,125,512,2084,138,599,251,96,417,834,224,295,17,101,209,77,83,72,14,4,57,115,57,24,1,,2,1,1,,,,,1,2,2,2,,1,1,,,1,,,2,,,2,,
TOD_87,,,,,1,595,107,17,38,265,130,22,102,433,368,38,148,727,42,194,76,31,135,290,73,103,9,24,67,30,24,22,4,2,16,32,16,6,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,
TOD_88,,,,,1,1089,148,34,71,560,269,37,186,785,655,80,262,1282,101,405,171,66,259,532,151,187,8,60,135,40,47,47,3,2,37,74,37,13,,,1,,,,,,3,1,,,,,,,,,,,,,,,1,,
TOD_89,,,,,1,1245,161,38,92,685,323,45,229,936,788,89,332,1633,109,493,213,74,322,661,185,229,7,67,147,40,46,52,9,,44,88,44,14,,,1,,3,1,,,,10,,,,,,1,,,,,,1,,,,,1
TOD_9,,,,,1,2344,364,70,147,1146,544,88,419,1768,1439,165,620,2881,183,833,341,127,594,1178,315,391,28,116,273,96,96,88,10,2,74,149,75,37,,,2,,,,1,1,,2,3,2,2,,,1,1,,1,,,,,,,1,1
TOD_90,,,,,1,1400,195,38,106,747,346,49,234,1092,916,91,359,1890,111,537,218,77,347,757,210,260,7,69,159,52,47,63,8,,45,90,45,3,,,1,,,,,,,17,,,,,,,,,1,,,,,,,,
